# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=2136375713
# chain_id=3
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=results_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta0,betas.1,logit_rho,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,phi.16,phi.17,phi.18,phi.19,phi.20,phi.21,phi.22,phi.23,phi.24,phi.25,phi.26,phi.27,phi.28,phi.29,phi.30,phi.31,phi.32,phi.33,phi.34,phi.35,phi.36,phi.37,phi.38,phi.39,phi.40,phi.41,phi.42,phi.43,phi.44,phi.45,phi.46,phi.47,phi.48,phi.49,phi.50,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,theta.29,theta.30,theta.31,theta.32,theta.33,theta.34,theta.35,theta.36,theta.37,theta.38,theta.39,theta.40,theta.41,theta.42,theta.43,theta.44,theta.45,theta.46,theta.47,theta.48,theta.49,theta.50,sigma,rho,convolved_re.1,convolved_re.2,convolved_re.3,convolved_re.4,convolved_re.5,convolved_re.6,convolved_re.7,convolved_re.8,convolved_re.9,convolved_re.10,convolved_re.11,convolved_re.12,convolved_re.13,convolved_re.14,convolved_re.15,convolved_re.16,convolved_re.17,convolved_re.18,convolved_re.19,convolved_re.20,convolved_re.21,convolved_re.22,convolved_re.23,convolved_re.24,convolved_re.25,convolved_re.26,convolved_re.27,convolved_re.28,convolved_re.29,convolved_re.30,convolved_re.31,convolved_re.32,convolved_re.33,convolved_re.34,convolved_re.35,convolved_re.36,convolved_re.37,convolved_re.38,convolved_re.39,convolved_re.40,convolved_re.41,convolved_re.42,convolved_re.43,convolved_re.44,convolved_re.45,convolved_re.46,convolved_re.47,convolved_re.48,convolved_re.49,convolved_re.50
-70.1361,0.846181,0.000342604,10,1023,0,131.617,0.611673,-0.0308332,0.195274,177.599,-2.14326,-177.38,178.858,-12.7561,-174.835,-289.316,-18.8317,-118.238,-88.2461,-243.119,4.17311,262.919,40.5797,-43.9178,26.8092,-31.2914,-14.2612,135.858,0.0912796,22.7087,156.679,-193.874,64.7313,-33.7906,-59.2324,-52.3853,35.6939,-184.58,8.4809,40.6151,-173.388,-167.328,-43.2499,108.428,139.536,-75.9331,26.4253,24.3587,24.0854,4.09758,42.9426,92.6178,243.043,-47.6535,81.4835,125.921,27.5649,1.88286,147.542,-0.195484,1.00762,-0.282868,0.185897,0.291708,0.295833,-0.735848,1.08637,0.457908,0.049872,0.178395,-1.81435,0.319704,0.327482,-0.387659,0.38614,0.783162,-0.405946,0.0449131,-0.30368,-0.19024,0.123895,0.933205,0.115732,-0.42178,-0.284076,-0.479196,-2.12072,-0.259742,0.191629,-0.442049,0.724874,0.805933,1.16215,1.48678,0.325751,0.806618,-1.31992,1.50265,-1.66387,-0.251832,0.0612659,-0.371207,-0.548824,-0.919135,-1.11345,-1.76153,1.72262,-1.77366,2.12881,0.00205126,0.548664,92.8894,-0.445637,-93.0956,93.8048,-6.48524,-91.3742,-152.028,-9.13361,-61.6216,-46.1869,-127.218,0.96683,137.923,21.4743,-23.2631,14.3012,-15.8633,-7.74227,71.1882,-0.156208,11.7663,82.1463,-100.918,33.9819,-17.9818,-31.2148,-27.7596,17.2706,-96.8512,4.57076,20.9759,-90.3282,-87.0993,-21.8721,57.7897,73.3033,-39.2294,12.9539,13.7678,11.4973,1.977,22.5331,48.2608,126.929,-25.5768,41.9304,64.77,15.5949,-0.205394,78.708
-69.9452,0.884853,0.000342604,10,1023,0,120.193,0.56626,-0.0348703,0.164512,178.877,2.31867,-175.802,189.986,-12.7304,-173.033,-286.046,-18.0808,-118.483,-91.3021,-241.677,5.04044,262.312,41.0499,-42.9178,28.6244,-30.3201,-14.1383,133.021,0.728025,18.0639,153.578,-206.764,62.8382,-33.4464,-58.1445,-52.5083,36.6829,-189.067,8.97468,40.0943,-168.578,-166.59,-43.1943,108.033,139.368,-76.0442,26.4569,20.7817,23.3537,3.09297,41.7767,93.1708,242.291,-47.6966,82.5727,125.743,28.27,1.66213,147.746,-0.112588,1.03024,-0.220918,0.186875,0.347807,0.345151,-0.560114,1.21046,0.563903,0.0469073,0.11956,-1.85504,0.151586,0.289791,-0.417319,0.2874,0.738658,-0.38738,-0.0214355,-0.163137,-0.121998,0.184057,0.953346,-0.00772248,-0.530287,-0.214645,-0.570941,-2.05032,-0.290677,0.205726,-0.486415,0.744197,0.789654,1.07739,1.47378,0.330272,0.696638,-1.09998,1.62536,-1.54976,-0.220998,0.137947,-0.282248,-0.451213,-0.815101,-1.01426,-1.81639,1.59876,-1.67421,2.09731,0.00205853,0.541036,92.9601,1.90393,-91.5866,98.941,-6.38564,-89.7631,-149.156,-8.58401,-61.2426,-47.4557,-125.618,1.36487,136.534,21.5469,-22.6049,15.0826,-15.2695,-7.61595,69.1712,0.268135,9.31264,80.0025,-106.895,32.6777,-17.7552,-30.3871,-27.6971,17.6902,-98.533,4.80722,20.524,-87.1756,-86.1108,-21.736,57.1876,72.711,-39.0797,13.0154,11.91,11.0967,1.45898,21.822,48.2682,125.713,-25.3598,42.26,64.1701,15.7867,-0.269733,78.2654
-70.5486,0.933213,0.000342604,10,1023,0,118.816,0.50843,-0.0349144,0.215497,178.004,1.83523,-174.425,189.76,-12.2976,-172.193,-290.983,-18.4741,-118.006,-92.7081,-238.839,7.36342,259.639,41.2441,-40.4599,29.3272,-28.2539,-13.9886,133.529,0.753943,14.3712,166.157,-209.004,61.4981,-32.0842,-58.6485,-53.4666,39.3577,-185.702,8.29089,36.0325,-172.782,-167.26,-42.8214,109.642,141.089,-76.4103,26.6499,13.517,23.4642,3.51377,42.4735,92.3906,244.567,-47.623,80.2298,125.178,29.2459,1.52857,145.723,-0.135637,0.983647,-0.202145,0.230328,0.367078,0.395158,-0.544343,1.24246,0.552779,-0.0913624,0.125097,-1.83244,0.127403,0.293914,-0.472107,0.357499,0.805592,-0.437086,-0.0992988,-0.124084,-0.0415705,0.0226267,0.981304,-0.10507,-0.56298,-0.201758,-0.560266,-2.17233,-0.217504,0.217739,-0.510244,0.764923,0.779466,1.03531,1.49937,0.306628,0.693039,-1.11329,1.66382,-1.53214,-0.193429,0.15103,-0.169496,-0.480129,-0.795483,-1.00016,-1.76759,1.54993,-1.65127,2.06627,0.00195428,0.553667,93.5662,1.62276,-91.9089,99.9961,-6.22514,-90.3354,-153.464,-8.89009,-61.7195,-48.8394,-125.582,2.65004,136.694,21.8969,-21.6034,15.6694,-14.3275,-7.65213,70.19,0.313788,7.53362,87.4386,-109.312,32.287,-17.2572,-30.9927,-28.5057,19.2567,-97.8521,4.50771,18.6176,-90.3981,-87.4832,-21.8388,58.6896,74.4389,-39.7402,13.2781,8.22355,11.3221,1.71954,22.4483,48.498,128.358,-25.5883,41.5447,64.6812,16.4232,-0.298929,78.0526
-71.6026,0.67848,0.000342604,10,1023,0,132.547,0.533833,-0.0362221,0.162369,178.527,-0.692969,-174.307,192.819,-10.6737,-168.466,-298.028,-19.1545,-119.355,-92.9186,-237.076,8.05342,252.923,41.9962,-38.3084,30.2858,-27.6088,-14.8588,128.706,2.55447,11.0561,176.36,-211.333,65.0771,-31.9811,-57.7708,-53.3624,39.7296,-183.336,7.62779,33.9432,-167.567,-166.561,-42.7081,115.12,140.137,-75.7222,27.0441,3.4317,24.6907,3.08787,42.7865,93.6066,237.775,-47.1644,79.7857,122.457,30.5915,0.819783,147.858,-0.269997,0.887027,-0.321096,0.16226,0.471518,0.516749,-0.567208,1.27916,0.470246,0.0968834,0.0900623,-1.90492,0.215629,0.272115,-0.494447,0.2357,0.93123,-0.424751,0.0809199,0.0768983,-0.123667,0.141682,0.885314,-0.0682705,-0.472217,-0.239623,-0.668643,-2.02911,-0.388353,0.325547,-0.44356,0.596145,0.851955,0.98433,1.57187,0.442415,0.570601,-1.19458,1.63026,-1.37577,-0.214043,0.243813,-0.149572,-0.497232,-0.653531,-1.10262,-1.67215,1.44455,-1.78281,2.03758,0.00209745,0.540503,92.6255,0.241037,-90.8326,100.348,-5.2292,-87.228,-155.316,-9.0905,-61.7288,-48.2387,-123.185,2.89535,131.63,22.0165,-20.2501,15.9041,-13.7214,-8.01236,66.9636,1.38009,5.66375,91.7779,-109.263,33.7845,-16.9457,-30.195,-28.1941,19.2783,-95.572,4.18604,17.345,-86.7066,-86.0105,-21.5349,60.9114,73.1509,-38.978,13.2493,2.88908,11.903,1.46016,22.4081,48.5607,123.272,-24.9618,40.7298,62.5265,16.8824,-0.782328,78.2461
-70.3902,0.957358,0.000342604,10,1023,0,138.616,0.484838,-0.0334968,0.142532,178.18,0.542201,-183.925,192.567,-11.4543,-171.228,-297.221,-19.7197,-118.793,-95.2181,-234.818,8.59161,259.794,43.5197,-40.5852,26.901,-25.2081,-14.596,125.917,4.30322,12.8994,179.644,-216.921,66.4695,-32.5676,-57.2502,-54.8589,38.7991,-187.349,8.8776,34.3785,-166.902,-167.633,-42.666,113.793,138.282,-76.3483,27.6434,11.2476,27.3399,1.6768,42.2269,92.0954,245.6,-47.4354,79.9952,121.186,30.4829,-0.871322,150.56,-0.432981,0.790829,-0.376378,0.215334,0.564753,0.550675,-0.68579,1.17826,0.487317,-0.110454,0.0504432,-1.9428,0.175896,0.239554,-0.376329,0.249766,0.821083,-0.454288,0.0923125,0.137769,-0.0384043,0.199201,0.773373,-0.103241,-0.477498,-0.224398,-0.820432,-2.1102,-0.577737,0.310721,-0.428188,0.758409,0.899586,0.944269,1.25617,0.429566,0.672865,-1.26459,1.6188,-1.33018,-0.225094,0.23818,-0.0779769,-0.528947,-0.739166,-1.04472,-1.73917,1.52483,-1.71692,2.00658,0.00208175,0.535573,91.9096,0.81952,-95.4343,99.7962,-5.54253,-88.2318,-154.274,-9.40157,-61.141,-49.3488,-121.479,3.122,134.558,22.6838,-21.2585,14.0909,-12.4852,-7.86276,65.2226,2.32072,6.64903,93.0979,-111.725,34.3263,-17.1785,-29.7788,-28.9476,18.6397,-97.3433,4.80574,17.4984,-85.8518,-86.1336,-21.4353,59.7416,71.851,-39.0502,13.4431,6.92361,13.2414,0.714312,22.0139,47.6044,126.733,-25.0507,40.684,61.526,16.8134,-1.62095,79.2794
-70.3333,0.93395,0.000342604,10,1023,0,133.409,0.630427,-0.0352928,0.170796,184.28,6.55851,-188.111,197.501,-13.1937,-172.503,-282.886,-17.7605,-120.956,-98.6513,-236.025,5.37804,269.117,42.2745,-39.8265,20.0015,-24.5437,-14.0455,116.791,1.9228,10.6217,175.978,-216.976,65.541,-33.013,-59.9182,-57.5598,35.3162,-183.083,11.4565,38.2453,-158.506,-163.891,-42.1647,109.327,138.494,-74.4495,29.1965,7.66611,25.2654,2.20096,41.428,92.5291,235.802,-48.8098,80.3976,123.193,29.3087,1.96254,149.183,-0.519197,0.356745,-0.206963,0.183404,0.341455,0.825647,-0.642166,1.16946,0.765716,-0.0860906,-0.0287902,-1.93435,0.207869,-0.12497,-0.23011,0.0499085,0.69844,-0.470717,0.0837479,0.131927,-0.174766,0.356815,0.677658,0.0582612,-0.452363,-0.227014,-0.679748,-2.26352,-0.583436,0.551044,-0.583089,1.2156,0.633388,0.795585,0.968645,0.300641,0.744096,-1.66484,1.86746,-1.42418,-0.234312,0.12831,-0.0630677,-0.432989,-0.34423,-0.983223,-1.8098,1.59768,-1.51069,2.05729,0.00179216,0.542596,95.6333,3.65735,-98.1201,102.995,-6.6412,-89.2917,-147.779,-8.45985,-62.4834,-51.442,-122.956,1.49298,140.314,21.9347,-20.8997,10.4518,-12.3115,-7.63414,60.8887,1.09074,5.41423,91.9019,-112.556,34.1773,-17.5012,-31.3627,-30.4405,16.864,-95.7556,6.33992,19.5262,-81.738,-84.9365,-21.424,57.5994,72.3395,-38.2747,14.0814,5.25598,12.1966,0.987929,21.6651,48.1523,122.527,-25.656,41.2111,62.9428,16.3463,0.000506361,79.095
-72.5569,0.999162,0.000342604,10,1023,0,119.406,0.688613,-0.0292274,0.238442,198.164,7.39721,-186.149,200.121,-11.6828,-186.022,-292.242,-17.5835,-124.487,-98.7155,-238.702,7.71484,263.822,41.8493,-38.0276,19.8945,-20.3747,-12.9162,109.356,3.5958,4.47429,179.754,-176.075,73.4834,-34.3153,-57.9509,-59.204,28.3102,-175.436,11.6102,29.6395,-170.577,-162.171,-42.9821,107.11,135.421,-74.2826,31.3231,2.61561,25.374,0.2483,38.1299,89.133,235.455,-48.3345,84.8336,119.681,28.1678,5.50155,145.989,-0.334203,0.259929,-0.451604,0.322507,0.10945,0.917272,-0.652,1.31218,0.995012,-0.358325,-0.272437,-2.01519,0.00239838,-0.119229,-0.353611,0.726479,1.01718,-0.49324,0.27028,0.0605823,-0.27421,0.685955,0.66763,0.403288,-0.526558,-0.154033,-0.454102,-2.44065,-0.451923,0.649047,-0.323049,1.07278,0.538277,0.967014,0.99953,-0.013015,0.683586,-1.51408,2.34936,-1.21379,-0.161733,-0.012427,0.206235,-0.224312,-0.38967,-0.828713,-1.93411,1.43191,-1.56883,2.10424,0.00224686,0.55933,104.574,4.08444,-98.7417,106.045,-6.10559,-97.7658,-154.98,-8.42771,-65.1723,-52.4419,-126.415,2.74212,139.519,22.0522,-20.345,11.0031,-10.0996,-7.15794,58.0104,1.9418,2.18413,95.5153,-92.6714,39.1282,-18.4966,-30.7486,-31.6105,13.3512,-93.0763,6.57072,15.4599,-89.4947,-85.4043,-22.0884,57.307,71.6065,-38.8293,15.5596,2.94279,12.6129,0.0239462,20.1561,47.2734,124.368,-25.8196,44.3127,62.0073,15.8466,1.86797,78.6009
-72.1295,0.999549,0.000342604,10,1023,0,115.82,0.645966,-0.0268433,0.0556855,199.618,9.57534,-185.313,199.933,-13.1387,-187.124,-289.38,-16.7864,-124.554,-98.7168,-242.376,7.42991,264.093,41.5396,-39.7947,18.8173,-21.001,-12.9289,110.345,4.48881,7.89351,178.152,-179.334,72.2363,-34.8331,-58.3751,-60.1367,25.0684,-170.642,11.8272,29.2379,-164.551,-163.089,-42.9839,103.793,136.249,-74.9313,30.2471,9.40814,24.3159,0.702736,38.6238,89.1134,236.697,-48.1761,81.9859,119.918,28.481,4.90237,143.511,-0.409982,0.124325,-0.228953,0.377284,0.218421,0.95443,-0.693552,1.31398,0.894306,-0.306897,-0.30001,-1.9625,-0.105293,-0.0453468,-0.343248,0.778667,1.03699,-0.451475,0.367475,0.0939552,-0.226319,0.760846,0.671015,0.300357,-0.385704,-0.109386,-0.512498,-2.34444,-0.493057,0.660396,-0.314253,1.04063,0.464698,0.947617,0.964393,0.0341592,0.776974,-1.46914,2.44217,-1.1722,-0.137271,0.0741915,0.232563,-0.195715,-0.235674,-0.832166,-2.09771,1.6461,-1.56852,2.09708,0.00223463,0.513918,100.903,4.94052,-94.097,101.611,-6.50785,-94.1898,-147.173,-7.59312,-62.5141,-50.2546,-123.072,2.39806,133.798,21.0253,-20.4117,10.0816,-9.92265,-6.86856,56.1915,2.34093,3.84352,90.8379,-90.4387,36.8268,-17.9262,-29.6673,-30.8413,11.0729,-86.8442,6.45575,14.6019,-82.6873,-82.3476,-21.1283,53.2862,69.09,-37.4418,14.3083,6.47176,11.5088,0.26052,19.6306,45.3347,119.848,-24.5853,40.9794,59.325,15.585,1.3915,74.2093
-71.529,0.977549,0.000342604,10,1023,0,123.661,0.638159,-0.0259074,0.0915432,195.716,9.41993,-191.271,195.844,-12.3782,-184.889,-286.731,-17.9392,-125.11,-97.7052,-238.595,9.78838,258.207,40.2369,-41.5455,19.6727,-21.4094,-13.1331,109.669,4.44587,5.88984,172.801,-169.626,69.9356,-35.8819,-58.5691,-62.113,24.9746,-172.407,11.5581,32.6073,-152.165,-163.35,-43.0502,105.086,138.707,-74.1017,30.3366,18.0977,25.7683,-0.0456975,40.4665,87.0856,231.318,-48.5218,78.844,121.322,29.1915,3.11729,140.426,-0.313022,0.0301328,-0.142321,0.486051,0.308749,1.11302,-0.40886,1.3613,0.496207,-0.0772581,-0.26456,-1.89482,-0.227663,0.0320571,-0.228825,0.893329,1.02127,-0.503808,0.594378,-0.0875677,0.00564091,0.782509,0.611922,0.22189,-0.380501,-0.035939,-0.647194,-2.23912,-0.367051,0.734301,-0.266076,1.11095,0.414844,0.855078,0.913526,-0.00594391,1.17752,-1.47795,2.23065,-1.32812,-0.088345,0.0942303,0.134215,-0.184683,-0.279568,-0.807344,-2.24182,1.50312,-1.5835,2.10399,0.00205663,0.52287,99.8546,4.83729,-97.8964,100.472,-6.11577,-93.7663,-146.89,-8.23211,-63.6268,-50.0107,-122.178,3.69603,131.866,20.5955,-21.4006,10.6759,-10.2414,-7.06307,56.4851,2.21272,3.01541,88.8949,-86.3083,35.9118,-18.6095,-29.9716,-32.2059,11.223,-88.4062,6.41694,16.4885,-77.0354,-83.2357,-21.4212,54.3624,70.9175,-37.0754,14.4905,10.7943,12.2581,-0.0843894,20.7559,44.6202,118.147,-25.0026,39.7558,60.4842,15.9641,0.500098,73.2539
-72.4106,0.838105,0.000342604,10,1023,0,121.233,0.647789,-0.0246755,0.0970541,191.821,11.355,-191.631,195.772,-12.4286,-183.004,-284.244,-18.3118,-125.547,-98.0668,-235.714,9.73105,258.207,40.3589,-43.5695,22.36,-19.8984,-12.8528,107.887,4.0938,3.01538,170.889,-167.129,69.7229,-36.2909,-58.7965,-62.4409,24.7226,-168.167,10.8928,32.6028,-154.463,-163.239,-43.0909,103.895,140.695,-74.4983,30.6564,17.4958,26.6393,-0.505359,39.3413,88.6741,228.578,-48.6992,78.6835,120.18,29.6574,3.13392,141.452,-0.302456,-0.0702375,-0.254505,0.401211,0.397351,1.03942,-0.467625,1.30348,0.457047,-0.0557766,-0.191419,-1.87834,-0.136978,-0.0962408,-0.170636,0.882935,1.05443,-0.535133,0.629449,-0.00409402,0.08402,0.782596,0.572287,0.294391,-0.405653,-0.116955,-0.640015,-2.20619,-0.210119,0.74046,-0.25999,1.06915,0.435927,0.822496,0.856395,-0.0370216,1.18003,-1.4934,2.21167,-1.36938,-0.0765094,0.140571,0.0651835,-0.192599,-0.303344,-0.815526,-2.23344,1.48567,-1.66179,2.08231,0.00191972,0.524244,97.9995,5.76509,-98.2867,100.508,-6.08908,-92.9771,-145.849,-8.47619,-63.9623,-50.2466,-120.813,3.6865,132.102,20.5965,-22.4243,12.0569,-9.46028,-6.94947,55.6701,2.09312,1.60176,88.0312,-85.1715,35.8997,-18.86,-30.1832,-32.4098,11.1357,-86.243,6.0876,16.5126,-78.3445,-83.2744,-21.4943,53.783,72.0073,-37.3276,14.6653,10.483,12.6942,-0.311505,20.2389,45.4442,116.894,-25.1422,39.7218,59.9892,16.2087,0.458285,73.8567
-71.2667,0.994624,0.000342604,10,1023,0,116.788,0.651736,-0.0251587,0.139777,185.839,9.7619,-189.827,199.257,-12.2756,-182.507,-286.364,-18.395,-126.553,-98.9804,-235.771,11.0957,259.477,40.3344,-42.9208,21.9475,-16.6257,-12.244,107.876,4.26086,3.97904,175.061,-179.869,71.7698,-36.5786,-58.3747,-62.4428,25.5706,-170.067,10.7282,34.3376,-150.351,-162.881,-43.137,101.636,141.223,-74.1167,30.0554,20.0689,25.9355,-0.162705,40.0573,87.2472,228.141,-48.599,78.1112,120.302,29.6473,3.45016,141.916,-0.236639,-0.0798822,-0.249443,0.380391,0.451858,0.983764,-0.436292,1.33245,0.376324,0.00295006,-0.132687,-1.88165,-0.0682378,0.0425206,-0.222275,0.95995,0.961353,-0.515308,0.583014,0.0264323,0.0796041,0.894385,0.587951,0.261199,-0.420322,-0.0740767,-0.653755,-2.16358,-0.131747,0.686777,-0.243545,1.09628,0.420627,0.872711,0.835941,-0.132468,0.997747,-1.44636,2.20635,-1.31111,-0.0954615,0.11276,0.0820537,-0.206119,-0.358164,-0.840734,-2.20786,1.56132,-1.60865,2.0991,0.00198889,0.534887,95.9452,4.99388,-98.339,103.305,-6.04014,-93.7126,-148.391,-8.60422,-65.1901,-51.1857,-122.019,4.45487,134.142,20.8879,-22.3481,12.0048,-7.94236,-6.68341,56.1854,2.22153,2.11205,91.1429,-92.6182,37.2939,-19.2033,-30.239,-32.7381,11.7483,-88.0398,6.01648,17.5916,-77.0065,-83.947,-21.7131,53.1314,72.943,-37.6489,14.5567,11.8833,12.5184,-0.149247,20.7925,45.1758,117.842,-25.3772,39.8218,60.7085,16.3969,0.687161,74.8236
-69.9279,0.992478,0.000342604,10,1023,0,114.324,0.586493,-0.0299419,0.0964903,189.779,14.649,-185.514,199.953,-12.4835,-184.129,-286.759,-19.9196,-126.938,-98.544,-238.677,9.8843,261.379,38.9786,-40.1614,22.6794,-16.3003,-12.218,107.293,4.59165,-1.91954,171.931,-171.212,68.5724,-37.1918,-59.7356,-64.2518,21.5035,-169.27,11.9134,36.0114,-153.862,-160.667,-43.7143,102.234,140.809,-73.6111,28.9905,20.8793,23.8529,-0.5099,40.4277,85.8466,228.806,-47.9161,79.8769,120.248,29.6714,2.81235,141.966,-0.226056,0.0238961,-0.19385,0.455785,0.436611,0.957711,-0.346066,1.23,0.210801,-0.0404415,-0.174506,-1.86493,-0.0448973,0.175888,-0.324481,0.873463,0.979107,-0.480719,0.868404,-0.145831,0.0503842,0.733155,0.756682,0.141086,-0.374184,0.031253,-0.784246,-2.18557,-0.139701,0.564435,-0.130638,1.04804,0.382782,0.897354,0.770931,-0.122315,1.01349,-1.41119,1.91673,-1.21848,-0.099586,0.210444,-0.0459882,-0.360071,-0.514933,-0.78763,-2.12902,1.47488,-1.59609,2.10855,0.00202889,0.524104,96.9937,7.51544,-95.1002,102.672,-6.08922,-93.5966,-147.033,-9.34852,-64.8353,-50.4736,-122.301,3.77334,133.771,20.0749,-20.7829,12.2124,-7.66884,-6.58613,55.5232,2.24991,-0.947874,88.5192,-87.1232,35.2002,-19.297,-30.5577,-33.4322,9.50014,-86.7476,6.48795,18.3445,-78.0407,-81.9828,-21.7587,52.8667,71.9973,-36.9831,13.867,12.0106,11.3699,-0.329723,20.8405,43.914,116.88,-24.884,40.3464,60.0875,16.2065,0.338607,74.1286
-71.9347,0.902564,0.000342604,10,1023,0,116.039,0.661177,-0.0111507,0.205443,170.517,19.6873,-175.224,213.115,-11.4024,-178.757,-284.183,-24.3425,-130.454,-96.5575,-235.031,14.4536,261.813,41.623,-32.7664,21.0897,-19.8482,-12.1428,106.889,4.63635,4.84954,160.762,-157.156,69.4646,-38.8845,-57.3835,-61.3527,32.2637,-178.558,10.7091,32.0882,-148.989,-163.004,-43.6488,96.5644,140.18,-74.3708,29.3893,9.2992,22.4601,-0.265794,38.7146,83.3509,212.122,-47.9319,79.0759,120.429,29.4781,5.62412,141.568,-0.253561,0.171151,-0.453812,0.17573,0.655531,1.18973,-0.231449,1.05219,0.15313,-0.275814,0.176493,-1.91246,-0.353256,0.136654,-0.20462,0.843899,0.673191,-0.561303,0.914203,0.141109,-0.325817,0.896022,0.739568,0.0508274,-0.227407,0.0474419,-0.82614,-2.26406,0.450639,0.774844,-0.324564,0.957532,0.498564,0.746705,0.680198,-0.17112,1.29534,-1.61242,1.8074,-1.47172,-0.123535,0.319316,-0.0255697,-0.411173,-0.410838,-1.06541,-1.74953,1.49889,-1.4352,2.30531,0.00149033,0.551181,89.3457,10.4498,-92.2911,111.996,-5.54672,-93.0443,-149.342,-12.0741,-68.3815,-50.8743,-123.265,6.30645,137.206,21.9423,-17.3384,11.6368,-9.96864,-6.75059,56.7259,2.52847,2.32757,84.9953,-82.0063,36.5007,-20.5654,-30.0927,-32.7616,15.4206,-93.4353,6.14104,16.6278,-77.5726,-85.2379,-22.4139,51.1488,73.4754,-38.1744,14.3482,6.09262,10.8049,-0.222294,20.5378,43.7393,111.082,-25.4379,40.7985,62.0492,16.4792,1.99098,75.8627
-72.3245,0.982348,0.000342604,10,1023,0,125.021,0.492108,-0.0115532,0.177309,172.922,26.1967,-173.014,227.182,-11.3206,-179.849,-287.937,-24.6516,-130.937,-96.417,-244.001,14.8258,256.549,36.9208,-33.0581,21.1873,-17.6858,-10.787,108.143,6.14572,11.4155,167.776,-168.375,71.275,-40.2727,-53.2301,-61.534,36.3995,-189.71,12.5391,36.9514,-160.296,-162.214,-44.6916,97.7714,137.509,-75.165,27.8454,4.43384,21.617,-0.604444,38.2979,81.8247,215.59,-48.0331,80.044,122.759,31.4864,8.34208,139.815,-0.459039,0.136195,-0.0746136,0.195329,0.761574,1.07264,-0.537373,1.16293,0.172143,-0.0656024,0.121495,-2.04956,0.315772,0.236157,-0.134231,0.105767,0.755216,-0.691351,0.700808,0.170142,-0.404028,0.798416,0.728315,-0.121962,-0.248283,-0.0113644,-1.06282,-2.40416,0.481394,1.1131,-0.234611,0.837311,0.315716,0.772116,0.26289,-0.215503,0.928085,-1.32582,2.03011,-1.65079,0.0479621,0.335595,-0.0437067,-0.324175,-0.169321,-1.10286,-2.16645,1.43499,-1.60917,2.40504,0.00115864,0.544211,89.8925,13.7571,-90.3008,118.638,-5.3911,-93.0918,-150.561,-12.0741,-68.1852,-50.339,-127.198,6.35,134.039,19.4187,-17.335,11.1235,-8.71573,-6.09366,56.8844,3.3207,5.68201,88.0573,-87.3389,37.0974,-21.1754,-27.7745,-32.816,17.3642,-98.6349,7.29232,19.1168,-83.0512,-84.4037,-22.7915,51.1787,71.5843,-38.5823,13.6301,3.68342,10.1617,-0.28292,20.2042,42.6533,112.241,-25.1702,41.0094,62.5732,17.3933,3.26516,74.5562
-72.6537,0.987062,0.000342604,10,1023,0,124.838,0.474096,-0.010808,0.238664,177.129,27.7038,-177.162,222.625,-10.6162,-176.552,-289.044,-24.3226,-131.89,-99.3017,-242.926,14.3939,253.667,36.9223,-34.8932,21.0549,-16.8131,-10.9864,109.156,5.54309,11.4112,171.712,-169.905,70.5469,-38.9903,-53.3604,-58.0902,38.7603,-181.076,12.3909,34.2846,-158.556,-162.722,-45.0369,96.9453,137.875,-74.672,29.0349,4.29525,22.5007,-0.240389,39.103,80.3232,206.347,-47.7991,79.3948,123.647,31.1399,8.26734,138.771,-0.421477,0.013539,-0.205977,0.200645,0.79213,1.12915,-0.532109,1.08116,0.145567,0.0943102,0.104007,-2.05022,0.320918,0.339842,-0.199393,0.207543,0.714712,-0.728288,0.723985,0.215036,-0.315568,0.992472,0.812397,-0.147474,-0.23926,-0.0694694,-1.06807,-2.39868,0.528974,0.875819,-0.317007,0.9192,0.338101,0.764745,0.203459,-0.238223,0.781064,-1.44682,2.03962,-1.68683,0.038643,0.351754,0.0111112,-0.372179,-0.137898,-1.1703,-2.26694,1.32871,-1.51158,2.4448,0.00118949,0.559384,93.3968,14.6604,-93.8308,117.871,-5.08865,-92.6216,-153.217,-12.1456,-69.6548,-52.454,-128.405,6.25145,134.367,19.7523,-18.5859,11.2728,-8.41736,-6.29367,58.2085,3.07425,5.82547,91.4703,-89.3168,37.2115,-20.7792,-28.2663,-31.4305,18.9065,-95.4128,7.13441,17.9213,-83.2434,-85.8327,-23.3105,51.4055,72.7582,-38.9725,14.395,3.62546,10.78,-0.101481,20.9135,42.4871,108.882,-25.3705,41.2118,63.8869,17.3506,3.36889,75.0133
